   lamda     c0    c1      c2
  542.005420     2.98800E-01     2.78800E-05    -2.53600E-07
  542.152345     2.99600E-01     2.86600E-05    -2.25500E-07
  542.299349     3.00500E-01     3.02100E-05    -1.83400E-07
  542.446433     3.01400E-01     3.06300E-05    -1.61900E-07
  542.593597     3.02200E-01     3.06400E-05    -1.47800E-07
  542.740841     3.03100E-01     3.02800E-05    -1.47400E-07
  542.888165     3.03900E-01     2.95400E-05    -1.33300E-07
  543.035569     3.04800E-01     2.87400E-05    -1.41300E-07
  543.183053     3.05500E-01     2.75900E-05    -1.55500E-07
  543.330617     3.06300E-01     2.59900E-05    -1.85300E-07
  543.478261     3.07100E-01     2.52400E-05    -1.85300E-07
  543.625985     3.07900E-01     2.44100E-05    -2.01100E-07
  543.773790     3.08700E-01     2.36300E-05    -1.94900E-07
  543.921675     3.09500E-01     2.28200E-05    -2.16900E-07
  544.069641     3.10200E-01     2.27900E-05    -2.10800E-07
  544.217687     3.11000E-01     2.43600E-05    -1.54500E-07
  544.365814     3.11700E-01     2.51400E-05    -1.26600E-07
  544.514021     3.12500E-01     2.59300E-05    -9.84500E-08
  544.662309     3.13200E-01     2.55800E-05    -9.08300E-08
  544.810678     3.13900E-01     2.48200E-05    -9.07800E-08
  544.959128     3.14600E-01     2.32900E-05    -1.04900E-07
  545.107659     3.15200E-01     2.29100E-05    -9.83500E-08
  545.256270     3.15800E-01     2.32700E-05    -9.19800E-08
  545.404963     3.16300E-01     2.32200E-05    -9.31800E-08
  545.553737     3.16900E-01     2.28300E-05    -1.00700E-07
  545.702592     3.17400E-01     2.24400E-05    -1.14500E-07
  545.851528     3.17900E-01     2.08700E-05    -1.43700E-07
  546.000546     3.18500E-01     2.04600E-05    -1.51300E-07
  546.149645     3.19000E-01     1.92900E-05    -1.79600E-07
  546.298825     3.19600E-01     1.81200E-05    -2.01300E-07
  546.448087     3.20200E-01     1.81500E-05    -1.93400E-07
  546.597431     3.20700E-01     1.81500E-05    -1.93300E-07
  546.746856     3.21300E-01     1.89300E-05    -1.79300E-07
  546.896363     3.21900E-01     1.92800E-05    -1.79800E-07
  547.045952     3.22400E-01     2.04600E-05    -1.51300E-07
  547.195622     3.23000E-01     2.08300E-05    -1.51600E-07
  547.345375     3.23500E-01     2.23800E-05    -1.29700E-07
  547.495209     3.24000E-01     2.27500E-05    -1.23300E-07
  547.645126     3.24500E-01     2.19800E-05    -1.37400E-07
  547.795125     3.25100E-01     2.12100E-05    -1.51400E-07
  547.945205     3.25600E-01     2.08200E-05    -1.51700E-07
  548.095369     3.26000E-01     2.08500E-05    -1.57800E-07
  548.245614     3.26400E-01     2.00600E-05    -1.65700E-07
  548.395942     3.26700E-01     2.04500E-05    -1.65400E-07
  548.546352     3.27100E-01     2.04500E-05    -1.65300E-07
  548.696845     3.27500E-01     2.08500E-05    -1.57800E-07
  548.847420     3.27800E-01     2.00400E-05    -1.79700E-07
  548.998079     3.28200E-01     2.00400E-05    -1.79800E-07
  549.148819     3.28600E-01     2.12600E-05    -1.50200E-07
  549.299643     3.29100E-01     2.12800E-05    -1.63000E-07
  549.450549     3.29500E-01     2.16900E-05    -1.55400E-07
  549.601539     3.30000E-01     2.28700E-05    -1.19800E-07
  549.752611     3.30400E-01     2.32800E-05    -1.12100E-07
  549.903767     3.30800E-01     2.36900E-05    -1.04400E-07
  550.055006     3.31300E-01     2.37100E-05    -1.17300E-07
  550.206327     3.31800E-01     2.29400E-05    -1.31400E-07
  550.357733     3.32300E-01     2.21800E-05    -1.45400E-07
  550.509221     3.32700E-01     2.14100E-05    -1.59400E-07
  550.660793     3.33200E-01     2.21800E-05    -1.45400E-07
  550.812448     3.33700E-01     2.29500E-05    -1.31300E-07
  550.964187     3.34200E-01     2.37100E-05    -1.17400E-07
  551.116010     3.34700E-01     2.40700E-05    -1.11000E-07
  551.267916     3.35300E-01     2.48000E-05    -9.81900E-08
  551.419906     3.35800E-01     2.48000E-05    -9.81400E-08
  551.571980     3.36400E-01     2.47600E-05    -9.93900E-08
  551.724138     3.36900E-01     2.28100E-05    -1.48900E-07
  551.876380     3.37500E-01     2.20100E-05    -1.50200E-07
  552.028705     3.38000E-01     2.08300E-05    -1.71900E-07
  552.181115     3.38600E-01     1.97200E-05    -1.78200E-07
  552.333610     3.39200E-01     1.93400E-05    -1.57600E-07
  552.486188     3.39800E-01     1.78200E-05    -1.71700E-07
  552.638851     3.40300E-01     1.86000E-05    -1.43600E-07
  552.791598     3.40900E-01     1.97900E-05    -1.07900E-07
  552.944429     3.41500E-01     2.09800E-05    -6.54800E-08
  553.097345     3.42200E-01     2.09500E-05    -5.93200E-08
  553.250346     3.42900E-01     2.05800E-05    -6.58400E-08
  553.403431     3.43600E-01     1.98200E-05    -7.98300E-08
  553.556601     3.44300E-01     1.98100E-05    -7.98300E-08
  553.709856     3.45000E-01     2.09700E-05    -6.55300E-08
  553.863196     3.45700E-01     2.09500E-05    -5.93700E-08
  554.016620     3.46400E-01     2.17500E-05    -3.75100E-08
  554.170130     3.47200E-01     2.10000E-05    -3.75100E-08
  554.323725     3.47900E-01     2.10100E-05    -2.33200E-08
  554.477405     3.48700E-01     2.10400E-05     4.69600E-09
  554.631170     3.49500E-01     2.10500E-05     1.88300E-08
  554.785021     3.50300E-01     2.14400E-05     4.64900E-08
  554.938957     3.51000E-01     2.14600E-05     6.05700E-08
  555.092978     3.52000E-01     2.07000E-05     4.66400E-08
  555.247085     3.53000E-01     1.84000E-05    -1.56000E-08
  555.401277     3.54000E-01     1.60400E-05    -7.96200E-08
  555.555556     3.55000E-01     1.45200E-05    -1.27800E-07
  555.709919     3.56100E-01     1.48700E-05    -1.42200E-07
  555.864369     3.57100E-01     1.52500E-05    -1.55900E-07
  556.018905     3.58100E-01     1.44200E-05    -1.92100E-07
  556.173526     3.59200E-01     1.44500E-05    -1.63900E-07
  556.328234     3.60300E-01     1.49000E-05    -1.48300E-07
  556.483027     3.61300E-01     1.49200E-05    -1.20300E-07
  556.637907     3.62400E-01     1.57100E-05    -9.21900E-08
  556.792873     3.63500E-01     1.57200E-05    -7.82100E-08
  556.947925     3.64600E-01     1.53400E-05    -5.77000E-08
  557.103064     3.65700E-01     1.42000E-05    -5.11300E-08
  557.258289     3.66900E-01     1.22700E-05    -7.26800E-08
  557.413601     3.68100E-01     9.95000E-06    -8.79100E-08
  557.568999     3.69400E-01     9.56100E-06    -8.12900E-08
  557.724484     3.70600E-01     1.03100E-05    -4.04300E-08
  557.880056     3.71800E-01     1.10800E-05    -2.64500E-08
  558.035714     3.73100E-01     1.18300E-05     1.44000E-08
  558.191460     3.74600E-01     1.18400E-05     1.44000E-08
  558.347292     3.76100E-01     1.18400E-05     1.43500E-08
  558.503211     3.77500E-01     4.15000E-06    -1.25800E-07
  558.659218     3.78900E-01     3.91400E-06    -6.43800E-08
  558.815312     3.80300E-01     3.91000E-06    -6.43800E-08
  558.971492     3.81800E-01     3.91000E-06    -6.44300E-08
  559.127761     3.83300E-01     3.90900E-06    -6.44300E-08
  559.284116     3.84800E-01     3.91300E-06    -6.44900E-08
  559.440559     3.86300E-01     3.91100E-06    -6.44900E-08
  559.597090     3.87800E-01     3.91300E-06    -6.43800E-08
  559.753708     3.89200E-01     7.82400E-06    -1.28800E-07
  559.910414     3.90400E-01     3.90900E-06    -6.44900E-08
  560.067208     3.91900E-01     3.91500E-06    -6.43800E-08
  560.224090     3.93500E-01     2.43800E-07    -6.13000E-08
  560.381059     3.95000E-01     2.43000E-07    -6.13000E-08
  560.538117     3.96700E-01    -3.77100E-06    -2.04500E-07
  560.695262     3.98200E-01    -3.76600E-06    -2.04600E-07
  560.852496     3.99800E-01     4.15500E-06    -1.25600E-07
  561.009818     4.01400E-01     2.43100E-07    -6.13000E-08
  561.167228     4.02800E-01     2.43700E-07    -6.13000E-08
  561.324726     4.04200E-01     4.29200E-06     1.48700E-08
  561.482313     4.05700E-01    -3.38500E-06    -1.25200E-07
  561.639989     4.07000E-01    -3.62800E-06    -6.40200E-08
  561.797753     4.08500E-01    -3.63400E-06    -6.40200E-08
  561.955606     4.10000E-01    -3.63200E-06    -6.40700E-08
  562.113547     4.11500E-01    -3.63300E-06    -6.40200E-08
  562.271577     4.13000E-01    -3.62900E-06    -6.40700E-08
  562.429696     4.14500E-01    -3.62900E-06    -6.39600E-08
  562.587904     4.15900E-01     4.14900E-07     1.20500E-08
  562.746201     4.17100E-01    -3.63400E-06    -6.40200E-08
  562.904588     4.18600E-01    -3.63100E-06    -6.41200E-08
  563.063063     4.20100E-01    -3.63000E-06    -6.40200E-08
  563.221628     4.21200E-01    -3.63300E-06    -6.40200E-08
  563.380282     4.22200E-01    -3.49400E-06     7.65400E-08
  563.539025     4.23500E-01     1.42600E-07     1.40600E-07
  563.697858     4.24900E-01    -3.63600E-06    -6.40700E-08
  563.856780     4.26100E-01    -7.53800E-06     4.69600E-10
  564.015792     4.27200E-01    -7.54500E-06     2.60900E-10
  564.174894     4.28300E-01    -7.54100E-06     4.69600E-10
  564.334086     4.29400E-01    -7.54100E-06     4.69600E-10
  564.493367     4.30500E-01    -7.53900E-06     4.69600E-10
  564.652739     4.31600E-01    -7.53800E-06     5.73900E-10
  564.812200     4.32800E-01    -7.54200E-06     3.65200E-10
  564.971751     4.33800E-01    -1.52200E-05    -1.39700E-07
  565.131393     4.34700E-01    -1.14200E-05    -2.34800E-09
  565.291125     4.35700E-01    -7.54400E-06     3.65200E-10
  565.450947     4.36800E-01    -7.53600E-06     5.21700E-10
  565.610860     4.38000E-01    -7.54100E-06     4.17400E-10
  565.770863     4.38800E-01    -1.14200E-05    -2.60900E-09
  565.930956     4.40000E-01    -1.15600E-05    -1.43000E-07
  566.091141     4.41100E-01    -1.15500E-05    -1.42700E-07
  566.251416     4.41800E-01    -1.15500E-05    -1.43000E-07
  566.411781     4.42800E-01    -1.52200E-05    -1.39700E-07
  566.572238     4.43500E-01    -1.52200E-05    -1.39700E-07
  566.732785     4.44300E-01    -1.91000E-05    -1.42500E-07
  566.893424     4.45400E-01    -1.52200E-05    -1.39600E-07
  567.054154     4.46100E-01    -1.52200E-05    -1.39600E-07
  567.214974     4.47200E-01    -2.29000E-05    -2.79900E-07
  567.375887     4.47900E-01    -2.29000E-05    -2.79800E-07
  567.536890     4.48700E-01    -1.50900E-05     9.39100E-10
  567.697985     4.49800E-01    -2.29000E-05    -2.79800E-07
  567.859171     4.50600E-01    -1.52200E-05    -1.39600E-07
  568.020449     4.51300E-01    -1.50900E-05     7.82600E-10
  568.181818     4.52400E-01    -1.52200E-05    -1.39600E-07
  568.343279     4.53200E-01    -1.91300E-05    -7.51800E-08
  568.504832     4.54200E-01    -2.27700E-05    -1.39300E-07
  568.666477     4.55100E-01    -1.91400E-05    -7.52300E-08
  568.828214     4.56100E-01    -2.68200E-05    -2.15400E-07
  568.990043     4.56900E-01    -1.91300E-05    -7.51800E-08
  569.151964     4.57900E-01    -2.70600E-05    -1.54100E-07
  569.313977     4.58800E-01    -2.68200E-05    -2.15400E-07
  569.476082     4.59600E-01    -2.30100E-05    -7.80500E-08
  569.638280     4.60600E-01    -2.68100E-05    -2.15200E-07
  569.800570     4.61500E-01    -3.08300E-05    -3.58600E-07
  569.962952     4.62300E-01    -2.70600E-05    -1.54100E-07
  570.125428     4.63200E-01    -3.10700E-05    -2.97300E-07
  570.287995     4.64100E-01    -3.08300E-05    -3.58800E-07
  570.450656     4.64900E-01    -3.08300E-05    -3.58600E-07
  570.613409     4.65700E-01    -2.31400E-05    -2.18500E-07
  570.776256     4.66300E-01    -2.30100E-05    -7.80500E-08
  570.939195     4.67300E-01    -3.10600E-05    -2.97300E-07
  571.102227     4.68100E-01    -3.10700E-05    -2.97300E-07
  571.265353     4.68600E-01    -2.30100E-05    -7.80000E-08
  571.428571     4.69300E-01    -2.30100E-05    -7.79500E-08
  571.591883     4.70100E-01    -2.30100E-05    -7.80000E-08
  571.755289     4.70800E-01    -2.30100E-05    -7.81000E-08
  571.918788     4.71500E-01    -3.06900E-05    -2.17900E-07
  572.082380     4.72100E-01    -3.09300E-05    -1.56900E-07
  572.246066     4.72500E-01    -3.09300E-05    -1.56800E-07
  572.409845     4.73000E-01    -3.06900E-05    -2.18300E-07
  572.573719     4.73400E-01    -2.30100E-05    -7.81000E-08
  572.737686     4.73700E-01    -2.28700E-05     6.25000E-08
  572.901747     4.74100E-01    -3.05600E-05    -7.77400E-08
  573.065903     4.74400E-01    -3.05500E-05    -7.75800E-08
  573.230152     4.74700E-01    -3.09300E-05    -1.56800E-07
  573.394495     4.74900E-01    -2.30100E-05    -7.81000E-08
  573.558933     4.75200E-01    -3.06900E-05    -2.18200E-07
  573.723465     4.75300E-01    -2.30100E-05    -7.81600E-08
  573.888092     4.75600E-01    -3.06900E-05    -2.18100E-07
  574.052813     4.75600E-01    -2.30100E-05    -7.80000E-08
  574.217628     4.75600E-01    -2.30100E-05    -7.80000E-08
  574.382539     4.75700E-01    -2.31500E-05    -2.18600E-07
  574.547544     4.75700E-01    -2.31500E-05    -2.18600E-07
  574.712644     4.75700E-01    -2.31500E-05    -2.18600E-07
  574.877838     4.75500E-01    -3.10700E-05    -2.97400E-07
  575.043128     4.75300E-01    -2.30100E-05    -7.81600E-08
  575.208513     4.75100E-01    -3.10700E-05    -2.97300E-07
  575.373993     4.74800E-01    -3.12000E-05    -4.37800E-07
  575.539568     4.74500E-01    -3.12000E-05    -4.37800E-07
  575.705239     4.74200E-01    -3.09600E-05    -4.99200E-07
  575.871005     4.73900E-01    -3.09600E-05    -4.99100E-07
  576.036866     4.73500E-01    -3.09600E-05    -4.99200E-07
  576.202823     4.72900E-01    -2.71600E-05    -3.61800E-07
  576.368876     4.72400E-01    -2.32800E-05    -3.59000E-07
  576.535025     4.71800E-01    -2.71600E-05    -3.61900E-07
  576.701269     4.71200E-01    -1.92300E-05    -2.82900E-07
  576.867609     4.70800E-01    -2.69100E-05    -4.23000E-07
  577.034045     4.70100E-01    -1.92400E-05    -2.83100E-07
  577.200577     4.69700E-01    -2.69200E-05    -4.23300E-07
  577.367206     4.68900E-01    -2.69200E-05    -4.23000E-07
  577.533930     4.68200E-01    -1.92300E-05    -2.83000E-07
  577.700751     4.67500E-01    -1.92400E-05    -2.83000E-07
  577.867668     4.67000E-01    -2.30400E-05    -4.20300E-07
  578.034682     4.66200E-01    -2.30400E-05    -4.20300E-07
  578.201792     4.65500E-01    -1.53600E-05    -2.80100E-07
  578.368999     4.64800E-01    -1.53600E-05    -2.80200E-07
  578.536303     4.64000E-01    -1.53600E-05    -2.80100E-07
  578.703704     4.63600E-01    -2.30400E-05    -4.20400E-07
  578.871201     4.62900E-01    -2.30400E-05    -4.20500E-07
  579.038796     4.62100E-01    -2.30400E-05    -4.20300E-07
  579.206487     4.61400E-01    -2.30400E-05    -4.20200E-07
  579.374276     4.60600E-01    -1.14500E-05    -3.44700E-07
  579.542162     4.59900E-01    -1.14500E-05    -3.44700E-07
  579.710145     4.59200E-01    -1.14500E-05    -3.44600E-07
  579.878226     4.58400E-01    -1.14500E-05    -3.44700E-07
  580.046404     4.57700E-01    -1.14500E-05    -3.44800E-07
  580.214679     4.56900E-01    -1.14500E-05    -3.44600E-07
  580.383053     4.56200E-01    -1.14500E-05    -3.44700E-07
  580.551524     4.55400E-01    -1.91300E-05    -4.84800E-07
  580.720093     4.54700E-01    -1.14500E-05    -3.44700E-07
  580.888760     4.53900E-01    -1.14500E-05    -3.44700E-07
  581.057525     4.53200E-01    -1.14500E-05    -3.44700E-07
  581.226388     4.52500E-01    -1.14500E-05    -3.44700E-07
  581.395349     4.51900E-01    -1.12000E-05    -4.05900E-07
  581.564408     4.51200E-01    -1.52500E-05    -4.81900E-07
  581.733566     4.50500E-01    -7.57400E-06    -3.41800E-07
  581.902822     4.49800E-01    -7.57200E-06    -3.41800E-07
  582.072177     4.49100E-01    -7.32800E-06    -4.03100E-07
  582.241630     4.48600E-01    -1.52500E-05    -4.82000E-07
  582.411182     4.47900E-01    -7.57000E-06    -3.41600E-07
  582.580833     4.47100E-01    -7.57700E-06    -3.41800E-07
  582.750583     4.46700E-01    -1.56300E-05    -5.61100E-07
  582.920431     4.45900E-01    -7.81600E-06    -2.80500E-07
  583.090379     4.45200E-01    -7.81500E-06    -2.80600E-07
  583.260426     4.44800E-01    -7.81700E-06    -2.80600E-07
  583.430572     4.44300E-01    -1.14500E-05    -3.44600E-07
  583.600817     4.44000E-01    -1.15900E-05    -4.85200E-07
  583.771162     4.43200E-01    -3.77200E-06    -2.04600E-07
  583.941606     4.42800E-01    -3.76900E-06    -2.04600E-07
  584.112150     4.42500E-01    -3.76600E-06    -2.04500E-07
  584.282793     4.42100E-01    -3.76700E-06    -2.04700E-07
  584.453536     4.41700E-01    -3.76900E-06    -2.04400E-07
  584.624379     4.41300E-01    -3.76900E-06    -2.04600E-07
  584.795322     4.41000E-01    -3.76900E-06    -2.04600E-07
  584.966364     4.40600E-01    -3.76800E-06    -2.04500E-07
  585.137507     4.40200E-01    -3.77200E-06    -2.04600E-07
  585.308750     4.39800E-01    -3.77200E-06    -2.04500E-07
  585.480094     4.39800E-01    -7.54300E-06    -4.09200E-07
  585.651537     4.39400E-01    -1.14500E-05    -3.44600E-07
  585.823081     4.39100E-01    -3.76500E-06    -2.04400E-07
  585.994726     4.39000E-01    -7.53800E-06    -4.09000E-07
  586.166471     4.38700E-01    -3.77000E-06    -2.04600E-07
  586.338317     4.38700E-01    -3.77000E-06    -2.04600E-07
  586.510264     4.38700E-01    -1.14500E-05    -3.44800E-07
  586.682312     4.38700E-01    -1.14500E-05    -3.44800E-07
  586.854460     4.38700E-01    -1.14500E-05    -3.44800E-07
  587.026710     4.38700E-01    -7.54000E-06    -4.09100E-07
  587.199060     4.38500E-01    -7.77800E-06    -3.47800E-07
  587.371512     4.38500E-01    -7.77800E-06    -3.47800E-07
  587.544066     4.38500E-01    -7.77800E-06    -3.47800E-07
